13062.46	2005	10	6	11	0	1.341	270
13062.5	2005	10	6	12	0	1.788	270
13062.54	2005	10	6	13	0	1.341	315
13062.58	2005	10	6	14	0	1.341	315
13062.62	2005	10	6	15	0	0.894	337.5
13062.67	2005	10	6	16	0	1.341	315
13062.71	2005	10	6	17	0	0.894	270
13062.75	2005	10	6	18	0	0.447	315
13062.79	2005	10	6	19	0	0.447	315
13062.83	2005	10	6	20	0	0.894	292.5
13062.88	2005	10	6	21	0	0.894	292.5
13062.92	2005	10	6	22	0	0.447	270
13062.96	2005	10	6	23	0	0.894	292.5
13063	2005	10	7	0	0	0.447	315
13063.04	2005	10	7	1	0	0	270
13063.08	2005	10	7	2	0	0	292.5
13063.12	2005	10	7	3	0	0	292.5
13063.17	2005	10	7	4	0	0	315
13063.21	2005	10	7	5	0	0	0
13063.25	2005	10	7	6	0	0	-99.9
13063.29	2005	10	7	7	0	0	112.5
13063.33	2005	10	7	8	0	0	90
13063.38	2005	10	7	9	0	0	90
13063.42	2005	10	7	10	0	0	0
13063.46	2005	10	7	11	0	0	0
13063.75	2005	10	7	18	0	0.447	22.5
13063.79	2005	10	7	19	0	0	90
13063.83	2005	10	7	20	0	0	112.5
13064.04	2005	10	8	1	0	0	315
13064.29	2005	10	8	7	0	0.894	337.5
13064.33	2005	10	8	8	0	1.341	315
13064.38	2005	10	8	9	0	1.341	337.5
13064.42	2005	10	8	10	0	1.788	337.5
13064.46	2005	10	8	11	0	1.341	0
13064.67	2005	10	8	16	0	0.447	337.5
13064.71	2005	10	8	17	0	0	0
13064.75	2005	10	8	18	0	0	315
13064.79	2005	10	8	19	0	0	45
13064.83	2005	10	8	20	0	0	270
13064.88	2005	10	8	21	0	0.447	292.5
13064.92	2005	10	8	22	0	0	292.5
13064.96	2005	10	8	23	0	0	292.5
13065	2005	10	9	0	0	0	337.5
13065.04	2005	10	9	1	0	0.447	292.5
13065.08	2005	10	9	2	0	0	0
13065.12	2005	10	9	3	0	0	0
13065.17	2005	10	9	4	0	0	315
13065.21	2005	10	9	5	0	0.447	292.5
13065.25	2005	10	9	6	0	0.447	247.5
13065.29	2005	10	9	7	0	0	270
13065.33	2005	10	9	8	0	0	292.5
13065.58	2005	10	9	14	0	0.894	0
13065.62	2005	10	9	15	0	0.447	0
13065.67	2005	10	9	16	0	0	22.5
13065.71	2005	10	9	17	0	0.447	0
13065.75	2005	10	9	18	0	0	0
13065.79	2005	10	9	19	0	0	337.5
13065.83	2005	10	9	20	0	0	180
13065.88	2005	10	9	21	0	0	-99.9
13065.92	2005	10	9	22	0	0	135
13065.96	2005	10	9	23	0	0	135
13066	2005	10	10	0	0	0	135
13066.04	2005	10	10	1	0	0	-99.9
13066.08	2005	10	10	2	0	0	270
13066.25	2005	10	10	6	0	0	315
13066.29	2005	10	10	7	0	0	315
13066.46	2005	10	10	11	0	0.894	337.5
13066.5	2005	10	10	12	0	1.341	0
13066.54	2005	10	10	13	0	0.894	337.5
13066.58	2005	10	10	14	0	0.894	0
13066.75	2005	10	10	18	0	0	0
13066.79	2005	10	10	19	0	0	-99.9
13066.83	2005	10	10	20	0	0	-99.9
13066.88	2005	10	10	21	0	0	-99.9
13066.92	2005	10	10	22	0	0	-99.9
13066.96	2005	10	10	23	0	0	-99.9
13067	2005	10	11	0	0	0	270
13067.04	2005	10	11	1	0	0	270
13067.08	2005	10	11	2	0	0.447	270
13067.12	2005	10	11	3	0	0	292.5
13067.17	2005	10	11	4	0	0.894	270
13067.38	2005	10	11	9	0	0.894	270
13067.42	2005	10	11	10	0	0.894	315
13067.46	2005	10	11	11	0	1.341	315
13067.5	2005	10	11	12	0	0.894	270
13067.54	2005	10	11	13	0	1.341	0
13067.58	2005	10	11	14	0	0.447	337.5
13067.62	2005	10	11	15	0	0.447	337.5
13067.67	2005	10	11	16	0	0	337.5
13067.71	2005	10	11	17	0	0	90
13067.75	2005	10	11	18	0	0	0
13067.79	2005	10	11	19	0	0	180
13067.83	2005	10	11	20	0	0	180
13067.88	2005	10	11	21	0	0	225
13067.92	2005	10	11	22	0	0	-99.9
13067.96	2005	10	11	23	0	0	247.5
13068	2005	10	12	0	0	0	247.5
13068.17	2005	10	12	4	0	0.894	270
13068.21	2005	10	12	5	0	0.447	315
13068.25	2005	10	12	6	0	0.447	292.5
13068.29	2005	10	12	7	0	0	292.5
13068.33	2005	10	12	8	0	0.894	247.5
13068.38	2005	10	12	9	0	0.447	337.5
13068.42	2005	10	12	10	0	0.447	315
13068.46	2005	10	12	11	0	0.894	270
13068.5	2005	10	12	12	0	1.341	337.5
13068.54	2005	10	12	13	0	0.894	0
13068.58	2005	10	12	14	0	0.894	0
13068.62	2005	10	12	15	0	0.447	0
13068.67	2005	10	12	16	0	0.447	0
13068.71	2005	10	12	17	0	0	0
13068.75	2005	10	12	18	0	0.447	22.5
13068.79	2005	10	12	19	0	0	0
13068.83	2005	10	12	20	0	0	-99.9
13068.88	2005	10	12	21	0	0	180
13068.92	2005	10	12	22	0	0	180
13068.96	2005	10	12	23	0	0	180
13069.12	2005	10	13	3	0	0	225
13069.17	2005	10	13	4	0	0	225
13069.21	2005	10	13	5	0	0.447	225
13069.25	2005	10	13	6	0	0.447	225
13069.29	2005	10	13	7	0	0	-99.9
13069.33	2005	10	13	8	0	0	225
13069.38	2005	10	13	9	0	0	225
13069.42	2005	10	13	10	0	0	225
13069.58	2005	10	13	14	0	0.894	90
13069.62	2005	10	13	15	0	1.341	112.5
13069.67	2005	10	13	16	0	0.894	112.5
13069.71	2005	10	13	17	0	0.447	90
13069.75	2005	10	13	18	0	0.447	90
13069.79	2005	10	13	19	0	0	112.5
13069.83	2005	10	13	20	0	0	112.5
13069.88	2005	10	13	21	0	0.447	112.5
13069.92	2005	10	13	22	0	0	135
13069.96	2005	10	13	23	0	0	-99.9
13070	2005	10	14	0	0	0	-99.9
13070.04	2005	10	14	1	0	0	135
13070.08	2005	10	14	2	0	0	-99.9
13070.12	2005	10	14	3	0	0	-99.9
13070.17	2005	10	14	4	0	0	315
13070.21	2005	10	14	5	0	0	315
13070.25	2005	10	14	6	0	0	315
13070.29	2005	10	14	7	0	0	315
13070.33	2005	10	14	8	0	0	270
13070.71	2005	10	14	17	0	0.894	112.5
13070.75	2005	10	14	18	0	0.894	112.5
13070.79	2005	10	14	19	0	0	112.5
13070.83	2005	10	14	20	0	0.894	135
13070.88	2005	10	14	21	0	0.447	90
13070.92	2005	10	14	22	0	0.447	112.5
13070.96	2005	10	14	23	0	0	135
13071	2005	10	15	0	0	0	135
13071.04	2005	10	15	1	0	0	112.5
13071.08	2005	10	15	2	0	0	-99.9
13071.12	2005	10	15	3	0	0	0
13071.17	2005	10	15	4	0	0.447	315
13071.21	2005	10	15	5	0	0.894	270
13071.62	2005	10	15	15	0	0	0
13071.67	2005	10	15	16	0	0	225
13071.71	2005	10	15	17	0	0	112.5
13071.75	2005	10	15	18	0	0	0
13071.79	2005	10	15	19	0	0	-99.9
13071.83	2005	10	15	20	0	0	-99.9
13071.88	2005	10	15	21	0	0	247.5
13071.92	2005	10	15	22	0	0	247.5
13071.96	2005	10	15	23	0	0	247.5
13072	2005	10	16	0	0	0.447	202.5
13072.04	2005	10	16	1	0	0.447	225
13072.08	2005	10	16	2	0	0	225
13072.12	2005	10	16	3	0	0	225
13072.17	2005	10	16	4	0	0	202.5
13072.21	2005	10	16	5	0	0.447	202.5
13072.25	2005	10	16	6	0	0	225
13072.29	2005	10	16	7	0	0	225
13072.33	2005	10	16	8	0	0	247.5
13072.38	2005	10	16	9	0	0	247.5
13072.42	2005	10	16	10	0	0.447	270
13072.46	2005	10	16	11	0	0.894	270
13072.5	2005	10	16	12	0	0.447	270
13072.54	2005	10	16	13	0	0.894	0
13072.58	2005	10	16	14	0	0.447	112.5
13072.62	2005	10	16	15	0	0	22.5
13072.67	2005	10	16	16	0	0	22.5
13072.71	2005	10	16	17	0	0.447	0
13072.75	2005	10	16	18	0	0.447	90
13072.79	2005	10	16	19	0	0	112.5
13072.83	2005	10	16	20	0	0	-99.9
13072.88	2005	10	16	21	0	0	90
13072.92	2005	10	16	22	0	0.447	112.5
13072.96	2005	10	16	23	0	0	135
13073	2005	10	17	0	0	0	-99.9
13073.04	2005	10	17	1	0	0	135
13073.08	2005	10	17	2	0	0	-99.9
13073.12	2005	10	17	3	0	0	-99.9
13073.17	2005	10	17	4	0	0	-99.9
13073.21	2005	10	17	5	0	0	135
13073.38	2005	10	17	9	0	0	112.5
13073.42	2005	10	17	10	0	0	112.5
13073.46	2005	10	17	11	0	0.447	112.5
13073.5	2005	10	17	12	0	1.341	112.5
13073.54	2005	10	17	13	0	2.682	90
13073.58	2005	10	17	14	0	1.788	90
13073.62	2005	10	17	15	0	2.235	90
13073.88	2005	10	17	21	0	0.447	112.5
13073.92	2005	10	17	22	0	0	112.5
13073.96	2005	10	17	23	0	0.447	90
13074	2005	10	18	0	0	0	90
13074.04	2005	10	18	1	0	0	90
13074.08	2005	10	18	2	0	0	-99.9
13074.12	2005	10	18	3	0	0	-99.9
13074.17	2005	10	18	4	0	0	337.5
13074.21	2005	10	18	5	0	0	337.5
13074.25	2005	10	18	6	0	0	337.5
13074.29	2005	10	18	7	0	0	337.5
13074.33	2005	10	18	8	0	0	337.5
13074.38	2005	10	18	9	0	0	337.5
13074.42	2005	10	18	10	0	0	315
13074.46	2005	10	18	11	0	0.447	112.5
13074.5	2005	10	18	12	0	1.341	90
13074.54	2005	10	18	13	0	0.894	112.5
13074.58	2005	10	18	14	0	1.341	112.5
13074.62	2005	10	18	15	0	1.788	112.5
13074.67	2005	10	18	16	0	1.341	90
13074.71	2005	10	18	17	0	1.341	112.5
13074.75	2005	10	18	18	0	0.894	90
13074.79	2005	10	18	19	0	0.447	112.5
13074.83	2005	10	18	20	0	0.447	112.5
13074.88	2005	10	18	21	0	0	90
13074.92	2005	10	18	22	0	0	90
13074.96	2005	10	18	23	0	0	180
13075	2005	10	19	0	0	0	202.5
13075.04	2005	10	19	1	0	0	202.5
13075.08	2005	10	19	2	0	0	202.5
13075.12	2005	10	19	3	0	0	202.5
13075.17	2005	10	19	4	0	0	-99.9
13075.21	2005	10	19	5	0	0	202.5
13075.25	2005	10	19	6	0	0	202.5
13075.29	2005	10	19	7	0	0	-99.9
13075.33	2005	10	19	8	0	0	90
13075.38	2005	10	19	9	0	0	112.5
13075.42	2005	10	19	10	0	0	90
13075.46	2005	10	19	11	0	0.447	90
13075.5	2005	10	19	12	0	0.894	90
13075.54	2005	10	19	13	0	0.447	112.5
13075.58	2005	10	19	14	0	0	90
13075.62	2005	10	19	15	0	0.447	90
13075.67	2005	10	19	16	0	0.894	90
13075.71	2005	10	19	17	0	0.894	90
13075.88	2005	10	19	21	0	0	112.5
13075.92	2005	10	19	22	0	0.447	90
13075.96	2005	10	19	23	0	0	112.5
13076	2005	10	20	0	0	0	67.5
13076.04	2005	10	20	1	0	0	90
13076.08	2005	10	20	2	0	0	22.5
13076.12	2005	10	20	3	0	0	90
13076.17	2005	10	20	4	0	0.447	22.5
13076.21	2005	10	20	5	0	0	0
13076.25	2005	10	20	6	0	0	22.5
13076.29	2005	10	20	7	0	0.447	0
13076.33	2005	10	20	8	0	0	292.5
13076.75	2005	10	20	18	0	0	315
13077	2005	10	21	0	0	0.894	270
13077.04	2005	10	21	1	0	0.894	270
13077.08	2005	10	21	2	0	0.447	270
13077.12	2005	10	21	3	0	0.894	315
13077.17	2005	10	21	4	0	0.447	315
13077.21	2005	10	21	5	0	0.894	270
13077.38	2005	10	21	9	0	0	292.5
13077.62	2005	10	21	15	0	0	0
13077.67	2005	10	21	16	0	0	337.5
13077.71	2005	10	21	17	0	0.447	337.5
13077.75	2005	10	21	18	0	0.447	0
13077.79	2005	10	21	19	0	0	337.5
13077.83	2005	10	21	20	0	0	-99.9
13077.88	2005	10	21	21	0	0	292.5
13077.92	2005	10	21	22	0	0.447	0
13077.96	2005	10	21	23	0	0	292.5
13078	2005	10	22	0	0	0	292.5
13078.04	2005	10	22	1	0	0	337.5
13078.08	2005	10	22	2	0	0	337.5
13078.12	2005	10	22	3	0	0	292.5
13078.17	2005	10	22	4	0	0	292.5
13078.21	2005	10	22	5	0	0	292.5
13078.25	2005	10	22	6	0	0.447	292.5
13078.29	2005	10	22	7	0	0	247.5
13078.33	2005	10	22	8	0	0	247.5
13078.38	2005	10	22	9	0	0.447	292.5
13078.42	2005	10	22	10	0	0	225
13078.46	2005	10	22	11	0	0.447	292.5
13078.5	2005	10	22	12	0	0	0
13078.71	2005	10	22	17	0	0	22.5
